TOKEN USAGE REPORT
==================
Target Directory: E:\tmp\pos-arch\Document-Series
Total Files Scanned: 2539
Total Tokens: 13,721,937
Time Taken: 21.77 seconds
==================

TOKENS     | FILE PATH
3198       | ./Document-Series\Phase-01_Project-Foundation-Setup\SubPhase-05_Code-Quality-Linting-Setup\Group-H_Editor-Configuration-Verification\01_Tasks-83-88_VSCode-Setup.md
3196       | ./Document-Series\Phase-04_ERP-Core-Modules-Part1\SubPhase-09_Inventory-Management\Group-E_Serializers-API-Views\02_Tasks-78-81_ViewSets.md
3193       | ./Document-Series\Phase-02_Database-Architecture-MultiTenancy\SubPhase-07_Database-Router-Setup\00_TASKS_SUMMARY.md
3181       | ./Document-Series\Phase-01_Project-Foundation-Setup\SubPhase-01_Monorepo-Structure-Setup\Group-D_Frontend-Directory-Scaffold\03_Tasks-47-50_Config-Files.md
3173       | ./Document-Series\Phase-10_AI-Features-Advanced-Capabilities\SubPhase-10_Advanced-Image-Optimization\Group-C_Format-Conversion\02_Tasks-45-50_Params-BGRemove.md
3168       | ./Document-Series\Phase-03_Core-Backend-Infrastructure\SubPhase-08_Celery-Task-Queue\Group-B_Celery-Configuration\01_Tasks-15-19_Celery-App-Creation.md
3166       | ./Document-Series\Phase-04_ERP-Core-Modules-Part1\SubPhase-03_Product-Base-Model\Group-C_Product-Model-Definition\03_Tasks-49-56_Physical-SEO-Meta.md
3162       | ./Document-Series\Phase-01_Project-Foundation-Setup\SubPhase-06_Git-Workflow-Standards\Group-C_Commit-Message-Conventions\02_Tasks-26-29_Commit-Body-Linting.md
3158       | ./Document-Series\Phase-01_Project-Foundation-Setup\SubPhase-05_Code-Quality-Linting-Setup\Group-F_Frontend-Formatting-Prettier\02_Tasks-63-68_Prettier-Configuration.md
3157       | ./Document-Series\Phase-09_Integrations-Sri-Lanka-Localizations\SubPhase-03_WebXPay-Integration\Group-A_WebXPay-Configuration\02_Tasks-08-14_Config-Verify.md
3140       | ./Document-Series\Phase-01_Project-Foundation-Setup\SubPhase-04_Docker-Development-Environment\Group-C_Frontend-Dockerfile-Creation\02_Tasks-29-34_Complete-Dockerfiles.md
3106       | ./Document-Series\Phase-07_Frontend-Infrastructure-ERP-Dashboard\SubPhase-14_Settings-Configuration-UI\Group-C_User-Management\01_Tasks-33-44_User-List-Profile.md
3105       | ./Document-Series\Phase-04_ERP-Core-Modules-Part1\SubPhase-05_Bundle-Composite-Products\Group-B_Bundle-Stock-Pricing-Logic\02_Tasks-27-31_Bundle-Pricing-Service.md
3102       | ./Document-Series\Phase-03_Core-Backend-Infrastructure\SubPhase-11_API-Documentation\Group-B_Schema-Configuration\03_Tasks-25-28_Tags-Organization.md
3096       | ./Document-Series\Phase-04_ERP-Core-Modules-Part1\SubPhase-01_Category-Model-Hierarchy\Group-C_Category-Manager-QuerySets\01_Tasks-33-38_QuerySet-Definition.md
3093       | ./Document-Series\Phase-01_Project-Foundation-Setup\SubPhase-06_Git-Workflow-Standards\Group-B_Branching-Strategy-Definition\02_Tasks-13-16_Branch-Patterns.md
3089       | ./Document-Series\Phase-01_Project-Foundation-Setup\SubPhase-02_Backend-Project-Initialization\Group-D_Core-Dependencies-Installation\02_Tasks-41-46_Extensions.md
3080       | ./Document-Series\Phase-04_ERP-Core-Modules-Part1\SubPhase-07_Product-Media\Group-B_Image-Processing-Pipeline\03_Tasks-29-32_Quality-Errors-Cleanup.md
3078       | ./Document-Series\Phase-03_Core-Backend-Infrastructure\SubPhase-10_File-Storage-Configuration\Group-A_Storage-Backend-Setup\01_Tasks-01-04_Package-Installation.md
3058       | ./Document-Series\Phase-01_Project-Foundation-Setup\SubPhase-05_Code-Quality-Linting-Setup\Group-G_Pre-commit-Hooks-Setup\01_Tasks-69-74_Precommit-Python.md
3047       | ./Document-Series\Phase-04_ERP-Core-Modules-Part1\SubPhase-02_Attribute-System\Group-D_AttributeOption-Model\02_Tasks-58-62_Meta-Manager-Export.md
3043       | ./Document-Series\Phase-04_ERP-Core-Modules-Part1\SubPhase-09_Inventory-Management\Group-E_Serializers-API-Views\03_Tasks-82-84_Additional-Endpoints.md
3035       | ./Document-Series\Phase-09_Integrations-Sri-Lanka-Localizations\00_SUBPHASES_SUMMARY.md
3030       | ./Document-Series\Phase-03_Core-Backend-Infrastructure\SubPhase-12_Core-Utilities-Helpers\Group-D_DateTime-Helpers\01_Tasks-49-54_DateTime-Module-Timezone.md
3026       | ./Document-Series\Phase-07_Frontend-Infrastructure-ERP-Dashboard\SubPhase-14_Settings-Configuration-UI\Group-E_Integrations-API-Keys\01_Tasks-65-76_Integration-Management.md
3024       | ./Document-Series\Phase-01_Project-Foundation-Setup\SubPhase-01_Monorepo-Structure-Setup\Group-C_Backend-Directory-Scaffold\01_Tasks-21-25_Core-Directories.md
3020       | ./Document-Series\Phase-04_ERP-Core-Modules-Part1\SubPhase-09_Inventory-Management\Group-D_Stock-Take-Adjustments\02_Tasks-63-68_Take-Service-Lifecycle.md
3013       | ./Document-Series\Phase-04_ERP-Core-Modules-Part1\SubPhase-03_Product-Base-Model\Group-E_Serializers-Views\02_Tasks-79-84_ViewSets-URLs.md
3012       | ./Document-Series\Phase-04_ERP-Core-Modules-Part1\SubPhase-01_Category-Model-Hierarchy\Group-A_MPTT-Setup\02_Tasks-06-10_App-Configuration-Models-Module.md
3012       | ./Document-Series\Phase-04_ERP-Core-Modules-Part1\SubPhase-02_Attribute-System\Group-E_Serializers-Views\01_Tasks-63-69_Serializer-Definitions.md
3008       | ./Document-Series\Phase-04_ERP-Core-Modules-Part1\SubPhase-04_Product-Variants\Group-B_ProductVariant-Model\03_Tasks-35-38_ProductOptionConfig-Export.md
2997       | ./Document-Series\Phase-04_ERP-Core-Modules-Part1\SubPhase-07_Product-Media\Group-B_Image-Processing-Pipeline\02_Tasks-24-28_ImageVariant-Async.md
2991       | ./Document-Series\Phase-01_Project-Foundation-Setup\SubPhase-01_Monorepo-Structure-Setup\Group-F_Root-Configuration-Files\01_Tasks-61-63_Docker-Make.md
2980       | ./Document-Series\Phase-03_Core-Backend-Infrastructure\SubPhase-11_API-Documentation\Group-B_Schema-Configuration\02_Tasks-20-24_Contact-Servers.md
2971       | ./Document-Series\Phase-01_Project-Foundation-Setup\SubPhase-06_Git-Workflow-Standards\Group-A_Git-Repository-Setup\02_Tasks-05-08_Attributes-Commit.md
2918       | ./Document-Series\Phase-01_Project-Foundation-Setup\SubPhase-01_Monorepo-Structure-Setup\Group-E_Shared-Support-Directories\03_Tasks-57-60_Docs-Scripts.md
2916       | ./Document-Series\Phase-03_Core-Backend-Infrastructure\SubPhase-11_API-Documentation\Group-B_Schema-Configuration\01_Tasks-15-19_Basic-Settings.md
2908       | ./Document-Series\Phase-01_Project-Foundation-Setup\SubPhase-03_Frontend-Project-Initialization\Group-C_TypeScript-Configuration\02_Tasks-25-30_Module-Types.md
2906       | ./Document-Series\Phase-01_Project-Foundation-Setup\SubPhase-02_Backend-Project-Initialization\Group-C_Settings-Module-Structure\02_Tasks-24-28_Base-Config.md
2894       | ./Document-Series\Phase-01_Project-Foundation-Setup\SubPhase-05_Code-Quality-Linting-Setup\Group-C_Backend-Linting-flake8-Ruff\02_Tasks-25-28_Ruff-Setup.md
2886       | ./Document-Series\Phase-09_Integrations-Sri-Lanka-Localizations\SubPhase-09_Domex-Other-Couriers\Group-A_Domex-Integration\01_Tasks-01-08_Configuration-Client_CONDENSED.md
2875       | ./Document-Series\Phase-04_ERP-Core-Modules-Part1\SubPhase-04_Product-Variants\Group-D_Variant-Managers-QuerySets\01_Tasks-55-62_VariantQuerySet-Methods.md
2865       | ./Document-Series\Phase-03_Core-Backend-Infrastructure\SubPhase-12_Core-Utilities-Helpers\Group-E_Sri-Lanka-Utilities\01_Tasks-63-68_SriLanka-Module-Currency.md
2864       | ./Document-Series\Phase-03_Core-Backend-Infrastructure\SubPhase-06_Core-Middleware-Stack\Group-F_Timezone-Configuration\02_Tasks-82-83_Middleware-Stack-Configuration.md
2862       | ./Document-Series\Phase-01_Project-Foundation-Setup\SubPhase-05_Code-Quality-Linting-Setup\Group-C_Backend-Linting-flake8-Ruff\01_Tasks-19-24_flake8-Setup.md
2850       | ./Document-Series\Phase-01_Project-Foundation-Setup\SubPhase-06_Git-Workflow-Standards\Group-C_Commit-Message-Conventions\03_Tasks-30-32_Commit-Hooks-Tools.md
2848       | ./Document-Series\Phase-04_ERP-Core-Modules-Part1\SubPhase-09_Inventory-Management\Group-E_Serializers-API-Views\01_Tasks-73-77_Serializers.md
2844       | ./Document-Series\Phase-07_Frontend-Infrastructure-ERP-Dashboard\SubPhase-12_Customer-Vendor-UI\Group-D_Vendor-Management\01_Tasks-49-58_Vendor-List-Profile.md
2841       | ./Document-Series\Phase-04_ERP-Core-Modules-Part1\SubPhase-09_Inventory-Management\Group-D_Stock-Take-Adjustments\03_Tasks-69-72_Approval-Reports-Scheduling.md
2835       | ./Document-Series\Phase-03_Core-Backend-Infrastructure\SubPhase-10_File-Storage-Configuration\Group-A_Storage-Backend-Setup\02_Tasks-05-08_Storage-Module-Setup.md
2825       | ./Document-Series\Phase-03_Core-Backend-Infrastructure\SubPhase-08_Celery-Task-Queue\Group-F_Testing-Documentation\02_Tasks-82-86_Task-Tests.md
2820       | ./Document-Series\Phase-04_ERP-Core-Modules-Part1\SubPhase-05_Bundle-Composite-Products\Group-F_Testing-Documentation\01_Tasks-81-84_Bundle-Tests.md
2818       | ./Document-Series\Phase-10_AI-Features-Advanced-Capabilities\SubPhase-05_Smart-Search-Sinhaglish\Group-B_Core-Dictionary\00_GROUP_OVERVIEW.md
2811       | ./Document-Series\Phase-03_Core-Backend-Infrastructure\SubPhase-11_API-Documentation\Group-A_drf-spectacular-Setup\03_Tasks-11-14_Integration-Testing.md
2810       | ./Document-Series\Phase-04_ERP-Core-Modules-Part1\SubPhase-09_Inventory-Management\Group-C_Stock-Operations-Services\02_Tasks-43-48_Transit-Reserve-Release-Adjustment.md
2803       | ./Document-Series\Phase-01_Project-Foundation-Setup\SubPhase-02_Backend-Project-Initialization\Group-E_Django-Apps-Directory-Setup\03_Tasks-61-65_Business-Placeholders-2.md
2791       | ./Document-Series\Phase-01_Project-Foundation-Setup\SubPhase-02_Backend-Project-Initialization\Group-C_Settings-Module-Structure\04_Tasks-32-35_Production-Test.md
2785       | ./Document-Series\Phase-06_ERP-Advanced-Modules\00_SUBPHASES_SUMMARY.md
2775       | ./Document-Series\Phase-04_ERP-Core-Modules-Part1\SubPhase-05_Bundle-Composite-Products\Group-D_Manufacturing-Cost-Calculation\01_Tasks-57-63_Cost-Calculation-Service.md
2750       | ./Document-Series\Phase-09_Integrations-Sri-Lanka-Localizations\SubPhase-09_Domex-Other-Couriers\Group-A_Domex-Integration\02_Tasks-09-15_Provider-Waybill_CONDENSED.md
2749       | ./Document-Series\Phase-03_Core-Backend-Infrastructure\SubPhase-12_Core-Utilities-Helpers\Group-B_Filter-Backends\03_Tasks-28-32_BaseFilterSet-Testing.md
2745       | ./Document-Series\Phase-04_ERP-Core-Modules-Part1\SubPhase-03_Product-Base-Model\Group-E_Serializers-Views\03_Tasks-85-86_Admin-Configuration.md
2732       | ./Document-Series\Phase-04_ERP-Core-Modules-Part1\SubPhase-01_Category-Model-Hierarchy\Group-A_MPTT-Setup\01_Tasks-01-05_MPTT-Installation-App-Creation.md
2726       | ./Document-Series\Phase-03_Core-Backend-Infrastructure\SubPhase-11_API-Documentation\Group-C_Swagger-UI-Setup\03_Tasks-41-42_Testing.md
2720       | ./Document-Series\Phase-03_Core-Backend-Infrastructure\SubPhase-08_Celery-Task-Queue\Group-A_Celery-Installation\01_Tasks-01-06_Package-Installation.md
2714       | ./Document-Series\Phase-01_Project-Foundation-Setup\SubPhase-03_Frontend-Project-Initialization\Group-G_Core-Dependencies-Config-Files\01_Tasks-71-75_Utility-Libraries.md
2703       | ./Document-Series\Phase-01_Project-Foundation-Setup\SubPhase-03_Frontend-Project-Initialization\Group-D_Tailwind-CSS-Setup\03_Tasks-42-45_Global-Styles.md
2703       | ./Document-Series\Phase-01_Project-Foundation-Setup\SubPhase-04_Docker-Development-Environment\Group-D_PostgreSQL-Container-Setup\02_Tasks-42-45_Config-Backup.md
2703       | ./Document-Series\Phase-03_Core-Backend-Infrastructure\SubPhase-12_Core-Utilities-Helpers\Group-C_Common-Validators\02_Tasks-39-44_Numeric-File-Validators.md
2690       | ./Document-Series\Phase-04_ERP-Core-Modules-Part1\SubPhase-09_Inventory-Management\Group-C_Stock-Operations-Services\04_Tasks-53-56_Logging-Events-Costing.md
2672       | ./Document-Series\Phase-01_Project-Foundation-Setup\SubPhase-01_Monorepo-Structure-Setup\Group-B_Root-Directory-Structure\01_Tasks-11-15_Main-Directories.md
2664       | ./Document-Series\Phase-01_Project-Foundation-Setup\SubPhase-02_Backend-Project-Initialization\Group-E_Django-Apps-Directory-Setup\02_Tasks-55-60_Business-Placeholders-1.md
2664       | ./Document-Series\Phase-01_Project-Foundation-Setup\SubPhase-04_Docker-Development-Environment\Group-G_Docker-Compose-Configuration\01_Tasks-67-70_Core-Services.md
2654       | ./Document-Series\Phase-04_ERP-Core-Modules-Part1\SubPhase-01_Category-Model-Hierarchy\Group-F_Testing-Documentation\02_Tasks-85-89_API-Integration-Tests.md
2645       | ./Document-Series\Phase-01_Project-Foundation-Setup\SubPhase-05_Code-Quality-Linting-Setup\Group-H_Editor-Configuration-Verification\03_Tasks-92-94_Final-Verification.md
2641       | ./Document-Series\Phase-03_Core-Backend-Infrastructure\SubPhase-11_API-Documentation\Group-A_drf-spectacular-Setup\02_Tasks-06-10_Settings-URLs.md
2632       | ./Document-Series\Phase-04_ERP-Core-Modules-Part1\SubPhase-05_Bundle-Composite-Products\Group-C_Composite-Product-BOM\01_Tasks-37-44_BOM-Model-Setup.md
2627       | ./Document-Series\Phase-01_Project-Foundation-Setup\SubPhase-02_Backend-Project-Initialization\Group-D_Core-Dependencies-Installation\01_Tasks-36-40_Core-Packages.md
2627       | ./Document-Series\Phase-01_Project-Foundation-Setup\SubPhase-02_Backend-Project-Initialization\Group-G_Management-Commands-Utilities\02_Tasks-76-78_Health-Test-Verify.md
2626       | ./Document-Series\Phase-01_Project-Foundation-Setup\SubPhase-02_Backend-Project-Initialization\Group-C_Settings-Module-Structure\01_Tasks-19-23_Base-Core.md
2621       | ./Document-Series\Phase-03_Core-Backend-Infrastructure\SubPhase-12_Core-Utilities-Helpers\Group-C_Common-Validators\03_Tasks-45-48_TenantUnique-Export-Testing.md
2607       | ./Document-Series\Phase-01_Project-Foundation-Setup\SubPhase-02_Backend-Project-Initialization\Group-E_Django-Apps-Directory-Setup\01_Tasks-51-54_Core-Apps.md
2597       | ./Document-Series\Phase-04_ERP-Core-Modules-Part1\SubPhase-08_Warehouse-Locations\Group-A_Warehouse-Model-Configuration\01_Tasks-01-05_App-Structure-Model.md
2595       | ./Document-Series\Phase-04_ERP-Core-Modules-Part1\SubPhase-02_Attribute-System\Group-E_Serializers-Views\03_Tasks-78-80_Admin-Configuration.md
2594       | ./Document-Series\Phase-01_Project-Foundation-Setup\SubPhase-04_Docker-Development-Environment\Group-B_Backend-Dockerfile-Creation\02_Tasks-15-19_Dev-Dockerfile-Complete.md
2585       | ./Document-Series\Phase-04_ERP-Core-Modules-Part1\SubPhase-01_Category-Model-Hierarchy\Group-E_Admin-Management-Commands\02_Tasks-74-78_Management-Commands.md
2578       | ./Document-Series\Phase-01_Project-Foundation-Setup\SubPhase-03_Frontend-Project-Initialization\Group-G_Core-Dependencies-Config-Files\02_Tasks-76-79_Config-Files.md
2573       | ./Document-Series\Phase-01_Project-Foundation-Setup\SubPhase-05_Code-Quality-Linting-Setup\Group-E_Frontend-Linting-ESLint\03_Tasks-55-58_ESLint-Verification.md
2571       | ./Document-Series\Phase-01_Project-Foundation-Setup\SubPhase-02_Backend-Project-Initialization\Group-B_Django-Project-Creation\02_Tasks-14-18_Config-Verification.md
2552       | ./Document-Series\Phase-01_Project-Foundation-Setup\SubPhase-03_Frontend-Project-Initialization\Group-B_NextJS-Project-Creation\02_Tasks-14-18_App-Router-Setup.md
2552       | ./Document-Series\Phase-01_Project-Foundation-Setup\SubPhase-04_Docker-Development-Environment\Group-F_Celery-Services-Setup\02_Tasks-59-62_Beat-Flower.md
2536       | ./Document-Series\Phase-01_Project-Foundation-Setup\SubPhase-03_Frontend-Project-Initialization\Group-E_Folder-Structure-Setup\01_Tasks-46-50_Components-Structure.md
2536       | ./Document-Series\Phase-04_ERP-Core-Modules-Part1\SubPhase-05_Bundle-Composite-Products\Group-D_Manufacturing-Cost-Calculation\02_Tasks-64-68_Unit-Cost-Manufacturing-Stock.md
2529       | ./Document-Series\Phase-06_ERP-Advanced-Modules\SubPhase-08_Chart-of-Accounts\Group-A_Account-Type-Definitions\01_Tasks-01-02_Accounting-App-Setup.md
2521       | ./Document-Series\Phase-01_Project-Foundation-Setup\SubPhase-05_Code-Quality-Linting-Setup\Group-B_Backend-Import-Sorting-isort\02_Tasks-15-18_isort-Configuration.md
2506       | ./Document-Series\Phase-01_Project-Foundation-Setup\SubPhase-03_Frontend-Project-Initialization\Group-F_Path-Aliases-Module-Resolution\02_Tasks-67-70_Extended-Aliases.md
2501       | ./Document-Series\Phase-01_Project-Foundation-Setup\SubPhase-05_Code-Quality-Linting-Setup\Group-G_Pre-commit-Hooks-Setup\03_Tasks-78-82_Husky-Lintstaged.md
2492       | ./Document-Series\Phase-01_Project-Foundation-Setup\SubPhase-04_Docker-Development-Environment\Group-G_Docker-Compose-Configuration\02_Tasks-71-74_Support-Services.md
2488       | ./Document-Series\Phase-05_ERP-Core-Modules-Part2\SubPhase-08_Customer-Module\Group-C_Customer-Services-Search\01_Tasks-35-41_Service-Search.md
2479       | ./Document-Series\Phase-03_Core-Backend-Infrastructure\SubPhase-06_Core-Middleware-Stack\Group-B_Tenant-Middleware\01_Tasks-15-16_Django-Tenants-Configuration.md
2475       | ./Document-Series\Phase-01_Project-Foundation-Setup\SubPhase-02_Backend-Project-Initialization\Group-B_Django-Project-Creation\01_Tasks-09-13_Project-Creation.md
2471       | ./Document-Series\Phase-01_Project-Foundation-Setup\SubPhase-04_Docker-Development-Environment\Group-B_Backend-Dockerfile-Creation\01_Tasks-09-14_Dev-Dockerfile-Base.md
2461       | ./Document-Series\Phase-04_ERP-Core-Modules-Part1\SubPhase-01_Category-Model-Hierarchy\Group-C_Category-Manager-QuerySets\02_Tasks-39-43_Manager-Tree-Methods.md
2459       | ./Document-Series\Phase-01_Project-Foundation-Setup\SubPhase-03_Frontend-Project-Initialization\Group-C_TypeScript-Configuration\01_Tasks-19-24_TypeScript-Install.md
2458       | ./Document-Series\Phase-03_Core-Backend-Infrastructure\SubPhase-08_Celery-Task-Queue\Group-B_Celery-Configuration\03_Tasks-29-30_Settings-Integration.md
2450       | ./Document-Series\Phase-05_ERP-Core-Modules-Part2\SubPhase-11_Purchase-Orders\Group-E_PO-PDF-Email-Notifications\03_Tasks-79-82_Email-Notifications.md
2443       | ./Document-Series\Phase-03_Core-Backend-Infrastructure\SubPhase-12_Core-Utilities-Helpers\Group-C_Common-Validators\01_Tasks-33-38_Validators-Module-Basic.md
2435       | ./Document-Series\Phase-01_Project-Foundation-Setup\SubPhase-03_Frontend-Project-Initialization\Group-A_Node-Environment-Setup\02_Tasks-05-08_Package-Config.md
2434       | ./Document-Series\Phase-04_ERP-Core-Modules-Part1\SubPhase-04_Product-Variants\Group-C_Variant-Generation-Logic\02_Tasks-46-52_SKU-Pattern-Signals.md
2432       | ./Document-Series\Phase-01_Project-Foundation-Setup\SubPhase-06_Git-Workflow-Standards\Group-B_Branching-Strategy-Definition\01_Tasks-09-12_Branch-Strategy-Doc.md
2432       | ./Document-Series\Phase-03_Core-Backend-Infrastructure\SubPhase-08_Celery-Task-Queue\Group-D_Celery-Beat-Scheduling\01_Tasks-47-48_Beat-Configuration.md
2428       | ./Document-Series\Phase-01_Project-Foundation-Setup\SubPhase-04_Docker-Development-Environment\Group-B_Backend-Dockerfile-Creation\03_Tasks-20-22_Prod-Dockerfile.md
2419       | ./Document-Series\Phase-03_Core-Backend-Infrastructure\SubPhase-09_Caching-Layer\Group-A_Redis-Setup\01_Tasks-01-05_Redis-Package-Install.md
2415       | ./Document-Series\Phase-07_Frontend-Infrastructure-ERP-Dashboard\SubPhase-14_Settings-Configuration-UI\Group-D_Roles-Permissions\01_Tasks-49-58_Roles-List.md
2409       | ./Document-Series\Phase-01_Project-Foundation-Setup\SubPhase-05_Code-Quality-Linting-Setup\Group-E_Frontend-Linting-ESLint\01_Tasks-43-48_ESLint-Installation.md
2388       | ./Document-Series\Phase-01_Project-Foundation-Setup\SubPhase-04_Docker-Development-Environment\Group-A_Docker-Directory-Setup\02_Tasks-05-08_Support-Directories.md
